459,201769.829,8162057.703,1589.913,,,,,,,,,
460,201763.622,8162057.677,1589.834,,,,,,,,,
461,201763.638,8162058.526,1589.741,,,,,,,,,
462,201757.437,8162058.438,1589.526,,,,,,,,,
463,201757.443,8162057.652,1589.593,,,,,,,,,
464,201751.222,8162058.454,1589.48,,,,,,,,,
465,201751.229,8162057.702,1589.434,,,,,,,,,
466,201745.018,8162058.48,1589.382,,,,,,,,,
467,201745.038,8162057.649,1589.306,,,,,,,,,
468,201738.875,8162058.51,1589.206,,,,,,,,,
469,201738.874,8162057.709,1589.276,,,,,,,,,
470,201732.673,8162058.507,1589.063,,,,,,,,,
471,201732.659,8162057.694,1588.997,,,,,,,,,
472,201732.653,8162095.228,1588.647,,,,,,,,,
473,201732.653,8162096.116,1588.634,,,,,,,,,
474,201738.836,8162095.236,1588.779,,,,,,,,,
475,201738.835,8162096.102,1588.763,,,,,,,,,
476,201745.027,8162096.057,1588.961,,,,,,,,,
477,201745.027,8162095.207,1588.975,,,,,,,,,
478,201751.225,8162095.182,1589.12,,,,,,,,,
479,201751.225,8162096.02,1589.107,,,,,,,,,
480,201757.45,8162095.134,1589.206,,,,,,,,,
481,201757.446,8162096.047,1589.2,,,,,,,,,
482,201763.653,8162096.115,1589.356,,,,,,,,,
483,201763.661,8162095.215,1589.363,,,,,,,,,
484,201769.826,8162095.971,1589.369,,,,,,,,,
485,201769.838,8162095.222,1589.38,,,,,,,,,
486,201776.012,8162096.02,1589.563,,,,,,,,,
487,201776.023,8162095.274,1589.571,,,,,,,,,
488,201782.225,8162096.05,1589.694,,,,,,,,,
489,201782.24,8162095.208,1589.713,,,,,,,,,
490,201788.407,8162096.11,1589.813,,,,,,,,,
491,201788.412,8162095.226,1589.832,,,,,,,,,
492,201794.635,8162096.072,1590.026,,,,,,,,,
493,201794.647,8162095.094,1590.04,,,,,,,,,
494,201800.812,8162096.176,1590.236,,,,,,,,,
495,201800.82,8162095.179,1590.257,,,,,,,,,
496,201807.174,8162095.968,1590.526,,,,,,,,,
497,201807.034,8162095.091,1590.487,,,,,,,,,
498,201813.202,8162095.288,1590.607,,,,,,,,,
499,201813.204,8162096.256,1590.597,,,,,,,,,
500,201813.206,8162133.605,1589.533,,,,,,,,,
501,201813.196,8162132.93,1589.534,,,,,,,,,
502,201806.998,8162133.432,1589.332,,,,,,,,,
503,201807.012,8162132.766,1589.379,,,,,,,,,
504,201800.822,8162132.875,1589.349,,,,,,,,,
505,201800.86,8162133.577,1589.374,,,,,,,,,
506,201794.633,8162132.789,1589.311,,,,,,,,,
507,201794.659,8162133.589,1589.399,,,,,,,,,
508,201788.414,8162133.607,1589.2,,,,,,,,,
509,201788.436,8162132.833,1589.343,,,,,,,,,
510,201782.26,8162133.59,1589.179,,,,,,,,,
511,201782.245,8162132.774,1589.169,,,,,,,,,
512,201776.023,8162133.65,1588.936,,,,,,,,,
513,201776.034,8162132.789,1589.024,,,,,,,,,
514,201769.819,8162133.565,1588.936,,,,,,,,,
515,201769.846,8162132.766,1589.131,,,,,,,,,
516,201763.653,8162133.616,1588.909,,,,,,,,,
517,201763.671,8162132.84,1588.979,,,,,,,,,
518,201757.473,8162133.427,1588.663,,,,,,,,,
